hour_of_day,weekday,motion_hall,motion_living,temperature,light_level,tv_on,minutes_idle,scenario
6,4,0,0,17.08849181680025,0.0,0,312,away
0,2,0,0,17.558668188779276,0.0,0,402,away
16,5,1,1,21.41387016377002,70.3792812488988,0,17,day
7,6,1,1,21.651012058595303,87.03375831522348,0,3,day
4,5,0,0,17.32456615267189,0.0,0,241,away
22,5,0,1,21.318001457011476,12.44646279604057,1,5,movie
20,2,0,1,21.698928959680185,16.09322638014225,1,20,movie
6,4,0,0,16.808949878658172,0.0,0,313,away
4,6,0,0,16.461841894656924,0.0,0,291,away
9,4,1,1,22.94168638363736,70.14786497939812,0,23,day
6,5,0,0,17.56144279116004,0.0,0,418,away
9,4,1,1,22.005667785167645,85.56127914775055,0,10,day
15,5,0,1,22.391084047664634,64.14129769755063,0,9,day
22,4,1,1,21.926825138079764,16.996044717646555,1,2,movie
11,4,1,0,21.86599898465395,81.53540504971095,0,7,day
7,0,1,1,21.149201324444704,83.31410829309058,0,5,day
17,2,1,0,22.182023370960525,54.097641807321715,0,12,day
5,6,0,0,17.788195986193593,0.0,0,255,away
11,3,1,1,22.23314355557332,88.14683848892932,0,22,day
21,5,1,0,21.557375553307654,71.2533936716878,0,13,day
18,0,0,1,21.74726250900175,17.993268758020115,1,16,movie
12,5,1,0,21.19234575900643,58.73281847679576,0,17,day
12,1,0,1,22.281944710494848,75.35291405090223,0,28,day
4,5,0,0,15.91610810288762,0.0,0,171,away
0,2,0,0,17.17004125362537,0.0,0,163,away
20,2,0,0,22.65994253755504,68.1028496651884,0,12,day
11,0,1,0,22.926795116856084,87.58044696656121,0,26,day
16,4,1,0,22.085617518244824,72.48751081165759,0,0,day
5,6,0,0,17.665646443507843,0.0,0,200,away
15,0,0,0,21.886580184455223,94.83520630344044,0,12,day
14,6,1,0,21.930563024853246,75.11568123557723,0,0,day
19,6,1,1,22.209998375034996,16.89172277184584,1,0,movie
2,6,0,0,17.304586566075596,0.0,0,153,away
6,3,0,0,17.279803922583497,0.0,0,445,away
21,2,1,1,21.941202758074233,13.346435583619094,1,14,movie
14,0,1,1,21.951778211987506,60.95394771336067,0,9,day
15,2,1,0,21.854869037747527,84.0222239215514,0,8,day
20,2,0,1,22.635286869612305,69.87032326250855,0,24,day
13,6,1,0,23.360288639247404,61.83270465335866,0,8,day
8,2,1,1,21.20912243889769,97.1678270723381,0,6,day
1,2,0,0,16.84727953424913,0.0,0,166,away
16,1,1,0,22.736180126765664,70.79098438336766,0,22,day
22,2,1,1,21.061542011939633,20.19912104392877,1,18,movie
0,0,0,0,17.104698437886878,0.0,0,153,away
14,5,1,1,21.9001252415064,75.2852150633801,0,29,day
5,0,0,0,17.19731329335765,0.0,0,200,away
19,3,0,1,22.879207807246512,15.68776104050406,1,20,movie
12,1,0,0,22.550008239698762,88.69325318037832,0,14,day
12,3,0,1,21.682397808775765,97.09985414083363,0,22,day
11,5,1,0,22.3137305075485,85.99303699702206,0,14,day
23,4,0,0,19.250420877142695,10.56082191645732,0,98,night
20,6,0,1,22.185086252054255,64.30230533498474,0,9,day
5,4,0,0,16.5621178068455,0.0,0,135,away
17,0,1,1,21.498900051912404,82.9034016136918,0,13,day
19,4,1,1,21.65487141080481,21.555375115417714,1,14,movie
5,0,0,0,16.868490846131323,0.0,0,363,away
23,5,0,0,19.34366367870111,11.702694177504972,0,38,night
2,0,0,0,15.991416691761422,0.0,0,244,away
16,3,0,1,21.67750364138325,93.51979104662965,0,5,day
2,2,0,0,16.8331157323137,0.0,0,203,away
1,2,0,0,17.519320986375913,0.0,0,123,away
16,6,1,1,21.197259368832245,55.32986171198313,0,17,day
17,2,1,0,22.075096842774737,79.64041081113203,0,12,day
21,6,0,1,21.832311274163267,16.81962137639085,1,20,movie
10,2,1,1,21.40156053788354,75.29465783154834,0,3,day
23,3,0,0,20.02369035771382,9.414812970802336,0,94,night
14,3,1,0,22.316481759568504,54.459701786462944,0,6,day
3,2,0,0,17.51350479927948,0.0,0,324,away
6,2,0,0,16.103172511945733,0.0,0,289,away
3,3,0,0,17.29468355111199,0.0,0,467,away
7,2,1,1,22.512897736788627,88.04327477700181,0,10,day
9,1,0,0,22.26072921945435,77.03274362209144,0,7,day
10,0,1,0,22.91212226934339,100.0,0,0,day
18,5,1,1,21.385404078364463,57.0333209465079,0,4,day
